hhid,round,comment,Goods_ID,goodtype,Goods_ID_r6,s14q61,s14q61b,goodsource,goodsource_b,s14q63a,s14q63b,s14q81_r6,s14q79,s14q81,s14q81b,s14q82,s14q82b
14053,6,0,,,Food,Yes,,Private (family/friends etc.),,1500,1500,Every month,,,.,,
14054,4,0,1,Food,,,,shopkeeper,,2900,3000,,No,,,,2
14057,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14057,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14057,6,0,,,Food,Yes,,Private (family/friends etc.),,800,800,Every month,,,.,,
14057,6,0,,,Other specify,No,,,,,,,,,.,,
14057,6,0,,,Livestock,No,,,,,,,,,.,,
14058,4,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,6,
14058,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14058,6,0,,,Livestock,No,,,,,,,,,.,,
14058,6,0,,,Other specify,No,,,,,,,,,.,,
14058,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14058,6,0,,,Food,Yes,,Private (family/friends etc.),,4000,4000,Every month,,,.,,
14062,4,0,1,Food,,,,Private (family/friends etc.),,2900,3000,,No,,,,2
14062,5,0,1,Food,,,,shopkeeper,,600,600,,Yes,Every two months,,3,
14062,6,0,,,Livestock,No,,,,,,,,,.,,
14062,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14062,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14062,6,0,,,Food,Yes,,Private (family/friends etc.),,2800,2800,Every month,,,.,,
14062,6,0,,,Other specify,No,,,,,,,,,.,,
14064,4,0,1,Food,,,,shopkeeper,,100,100,,No,,,,9
14065,4,0,1,Food,,,,shopkeeper,,120,120,,No,,,,9
14067,6,0,,,Other specify,No,,,,,,,,,.,,
14067,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14067,6,0,,,Food,Yes,,Private (family/friends etc.),,1000,1000,Every month,,,.,,
14067,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14067,6,0,,,Livestock,No,,,,,,,,,.,,
14073,4,0,1,Food,,,,shopkeeper,,410,410,,No,,,,1
14073,6,0,,,Livestock,No,,,,,,,,,.,,
14073,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14073,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14073,6,0,,,Other specify,No,,,,,,,,,.,,
14073,6,0,,,Food,Yes,,Private (family/friends etc.),,2000,2000,Every month,,,.,,
14075,6,0,,,Other specify,No,,,,,,,,,.,,
14075,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14075,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14075,6,0,,,Food,Yes,,Private (family/friends etc.),,1000,1000,Every month,,,.,,
14075,6,0,,,Livestock,No,,,,,,,,,.,,
14082,5,0,1,Food,,,,shopkeeper,,1500,1500,,Yes,Every two months,,3,
14087,6,0,,,Other specify,No,,,,,,,,,.,,
14087,6,0,,,Livestock,No,,,,,,,,,.,,
14087,6,0,,,Household durables and supplies,Yes,,Trader,,4000,4000,Every two months,,,.,,
14087,6,0,,,Food,Yes,,Trader,,20000,20000,Every two months,,,.,,
14087,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14089,6,0,,,Livestock,No,,,,,,,,,.,,
14089,6,0,,,Food,No,,,,,,,,,.,,
14089,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14089,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14089,6,0,,,Other specify,Yes,M-kopa solar,Trader,,17000,25000,Other (specify),,,.,,
14090,4,0,1,Food,,,,shopkeeper,,13000,13000,,No,,,,8
14092,5,0,1,Food,,,,Private (family/friends etc.),,17000,170000,,Yes,Every month,,3,
14094,4,0,1,Food,,,,shopkeeper,,3000,3000,,No,,,,8
14095,5,0,1,Food,,,,shopkeeper,,900,900,,Yes,Other (specify),Every 3 months,1,
14097,4,0,1,Food,,,,shopkeeper,,800,800,,Yes,Every month,,3,
14097,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14097,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14097,6,0,,,Livestock,No,,,,,,,,,.,,
14097,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every two months,,,.,,
14097,6,0,,,Other specify,No,,,,,,,,,.,,
14099,4,0,1,Food,,,,Trader,,6000,6000,,No,,,,1
14099,6,0,,,Food,Yes,,Private (family/friends etc.),,1500,1500,Every month,,,.,,
14099,6,0,,,Other specify,No,,,,,,,,,.,,
14099,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14099,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14099,6,0,,,Livestock,No,,,,,,,,,.,,
14102,5,0,1,Food,,,,shopkeeper,,1000,1000,,Yes,Every two months,,2,
14103,4,0,1,Food,,,,shopkeeper,,1000,1000,,No,,,,1
14103,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14103,6,0,,,Livestock,No,,,,,,,,,.,,
14103,6,0,,,Other specify,No,,,,,,,,,.,,
14103,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14103,6,0,,,Food,Yes,,Private (family/friends etc.),,4000,4000,Every two months,,,.,,
14105,4,0,1,Food,,,,Trader,,1000,1000,,No,,,,8
14105,5,0,1,Food,,,,shopkeeper,,1000,1000,,No,,,,7
14109,4,0,1,Food,,,,shopkeeper,,2500,3000,,No,,,,3
14109,5,0,1,Food,,,,shopkeeper,,400,400,,Yes,Every two months,,1,
14109,6,0,,,Other specify,No,,,,,,,,,.,,
14109,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14109,6,0,,,Livestock,No,,,,,,,,,.,,
14109,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14109,6,0,,,Food,Yes,,Private (family/friends etc.),,5000,5000,Every month,,,.,,
14110,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every month,,,.,,
14110,6,0,,,Other specify,No,,,,,,,,,.,,
14110,6,0,,,Livestock,No,,,,,,,,,.,,
14110,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14110,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14111,4,0,1,Food,,,,shopkeeper,,3000,3000,,No,,,,2
14111,5,0,1,Food,,,,Trader,,2000,2000,,Yes,Every month,,1,
14111,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14111,6,0,,,Food,Yes,,Private (family/friends etc.),,9500,9500,Every month,,,.,,
14111,6,0,,,Other specify,No,,,,,,,,,.,,
14111,6,0,,,Livestock,No,,,,,,,,,.,,
14111,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14112,4,0,1,Food,,,,shopkeeper,,8000,8000,,Yes,Every two months,,4,
14115,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14115,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14115,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every month,,,.,,
14115,6,0,,,Other specify,No,,,,,,,,,.,,
14115,6,0,,,Livestock,No,,,,,,,,,.,,
14116,4,0,1,Food,,,,shopkeeper,,3000,3000,,No,,,,8
14116,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14116,6,0,,,Other specify,No,,,,,,,,,.,,
14116,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14116,6,0,,,Food,Yes,,Private (family/friends etc.),,1200,1200,Every month,,,.,,
14116,6,0,,,Livestock,No,,,,,,,,,.,,
14117,5,0,1,Food,,,,Private (family/friends etc.),,500,500,,Yes,Every month,,1,
14118,4,0,1,Food,,,,shopkeeper,,160,160,,No,,,,8
14118,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14118,6,0,,,Livestock,No,,,,,,,,,.,,
14118,6,0,,,Food,Yes,,Private (family/friends etc.),,1000,1000,Every month,,,.,,
14118,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14118,6,0,,,Other specify,No,,,,,,,,,.,,
14121,4,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every two months,,1,
14122,5,0,1,Food,,,,shopkeeper,,1500,1500,,Yes,Every two months,,12,
14124,6,0,,,Livestock,No,,,,,,,,,.,,
14124,6,0,,,Other specify,No,,,,,,,,,.,,
14124,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14124,6,0,,,Food,Yes,,Private (family/friends etc.),,3200,3200,Every month,,,.,,
14124,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14130,6,0,,,Other specify,No,,,,,,,,,.,,
14130,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
14130,6,0,,,Livestock,No,,,,,,,,,.,,
14130,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14130,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every month,,,.,,
14133,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
14133,6,0,,,Other specify,No,,,,,,,,,.,,
14133,6,0,,,Food,No,,,,,,,,,.,,
14133,6,0,,,Household durables and supplies,Yes,,Private (family/friends etc.),,700,700,Other (specify),,,.,,
14133,6,0,,,Livestock,No,,,,,,,,,.,,
14137,4,0,1,Livestock,,,,Private (family/friends etc.),,3500,3800,,No,,,,10
14138,4,0,1,Food,,,,shopkeeper,,1000,1000,,Yes,Every month,,1,
15001,5,0,1,Food,,,,shopkeeper,,3000,3000,,No,,,,3
15002,4,0,1,Food,,,,shopkeeper,,5000,5000,,No,,,,8
15002,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15002,6,0,,,Food,Yes,,Private (family/friends etc.),,5000,5000,Every two months,,,.,,
15002,6,0,,,Livestock,No,,,,,,,,,.,,
15002,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15002,6,0,,,Other specify,No,,,,,,,,,.,,
15003,5,0,1,Food,,,,shopkeeper,,2070,2070,,No,,,,9
15003,6,0,,,Other specify,No,,,,,,,,,.,,
15003,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15003,6,0,,,Livestock,No,,,,,,,,,.,,
15003,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15003,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every two months,,,.,,
15005,4,0,1,Food,,,,shopkeeper,,2300,2300,,No,,,,7
15005,6,0,,,Other specify,No,,,,,,,,,.,,
15005,6,0,,,Livestock,No,,,,,,,,,.,,
15005,6,0,,,Food,Yes,,Money lender,,5000,5000,Every two months,,,.,,
15005,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15005,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15006,4,0,1,Food,,,,shopkeeper,,1500,1500,,Yes,Every two months,,3,
15006,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15006,6,0,,,Livestock,No,,,,,,,,,.,,
15006,6,0,,,Food,Yes,,Private (family/friends etc.),,12000,12000,Every two months,,,.,,
15006,6,0,,,Other specify,No,,,,,,,,,.,,
15006,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15007,4,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,8,
15007,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15007,6,0,,,Food,Yes,,Trader,,9000,9000,Other (specify),,,.,,
15007,6,0,,,Other specify,No,,,,,,,,,.,,
15007,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15007,6,0,,,Livestock,No,,,,,,,,,.,,
15008,4,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every month,,4,
15008,5,0,1,Food,,,,shopkeeper,,2400,2400,,No,,,,8
15008,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15008,6,0,,,Other specify,No,,,,,,,,,.,,
15008,6,0,,,Food,Yes,,Private (family/friends etc.),,2000,2000,Every two months,,,.,,
15008,6,0,,,Livestock,No,,,,,,,,,.,,
15008,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15009,4,0,1,Food,,,,Private (family/friends etc.),,3500,3500,,Yes,Every two months,,6,
15009,6,0,,,Food,Yes,,Private (family/friends etc.),,10000,10000,Every two months,,,.,,
15009,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15009,6,0,,,Livestock,No,,,,,,,,,.,,
15009,6,0,,,Other specify,No,,,,,,,,,.,,
15009,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15010,4,0,1,Food,,,,shopkeeper,,5000,5000,,Yes,Every month,,4,
15010,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15010,6,0,,,Livestock,No,,,,,,,,,.,,
15010,6,0,,,Other specify,No,,,,,,,,,.,,
15010,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15010,6,0,,,Food,Yes,,Money lender,,1300,1300,Other (specify),,,.,,
15012,4,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every two months,,12,
15012,5,0,1,Food,,,,shopkeeper,,2200,2200,,No,,,,9
15013,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15013,6,0,,,Livestock,No,,,,,,,,,.,,
15013,6,0,,,Other specify,No,,,,,,,,,.,,
15013,6,0,,,Food,Yes,,Private (family/friends etc.),,5000,5000,Every two months,,,.,,
15013,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15014,6,0,,,Other specify,No,,,,,,,,,.,,
15014,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15014,6,0,,,Food,Yes,,Private (family/friends etc.),,5000,5100,Every two months,,,.,,
15014,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15014,6,0,,,Livestock,No,,,,,,,,,.,,
15016,5,0,1,Food,,,,shopkeeper,,1000,1000,,Yes,Every month,,12,
15016,6,0,,,Other specify,No,,,,,,,,,.,,
15016,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15016,6,0,,,Livestock,No,,,,,,,,,.,,
15016,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15016,6,0,,,Food,Yes,,Private (family/friends etc.),,10000,10000,Every month,,,.,,
15018,4,0,1,Food,,,,shopkeeper,,1200,1200,,No,,,,9
15018,5,0,1,Food,,,,shopkeeper,,1000,1000,,Yes,Every month,,3,
15019,5,0,1,Food,,,,shopkeeper,,1200,1200,,No,,,,9
15019,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15019,6,0,,,Livestock,No,,,,,,,,,.,,
15019,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15019,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every two months,,,.,,
15019,6,0,,,Other specify,No,,,,,,,,,.,,
15020,4,0,1,Food,,,,shopkeeper,,500,500,,No,,,,9
15020,5,0,1,Food,,,,Trader,,500,500,,Yes,Other (specify),when no cash,7,
15020,6,0,,,Food,Yes,,Money lender,,1000,1000,Every month,,,.,,
15020,6,0,,,Other specify,No,,,,,,,,,.,,
15020,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15020,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15020,6,0,,,Livestock,No,,,,,,,,,.,,
15021,5,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Other (specify),OCCASSIONALLY,8,
15023,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15023,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15023,6,0,,,Food,Yes,,Private (family/friends etc.),,5000,5000,Every two months,,,.,,
15023,6,0,,,Livestock,No,,,,,,,,,.,,
15023,6,0,,,Other specify,No,,,,,,,,,.,,
15024,4,0,1,Food,,,,shopkeeper,,1000,1000,,No,,,,9
15024,5,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,4,
15024,6,0,,,Livestock,No,,,,,,,,,.,,
15024,6,0,,,Other specify,No,,,,,,,,,.,,
15024,6,0,,,Food,Yes,,Private (family/friends etc.),,2350,2350,Every two months,,,.,,
15024,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15024,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15025,5,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every two months,,10,
15026,4,0,1,Food,,,,shopkeeper,,3000,3000,,No,,,,4
15026,5,0,1,Food,,,,Trader,,3000,3000,,Yes,Every month,,2,
15026,6,0,,,Food,Yes,,Private (family/friends etc.),,1700,1700,Every two months,,,.,,
15026,6,0,,,Other specify,No,,,,,,,,,.,,
15026,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15026,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15026,6,0,,,Livestock,No,,,,,,,,,.,,
15027,4,0,1,Food,,,,Trader,,2000,2000,,No,,,,6
15028,4,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every month,,4,
15028,6,0,,,Other specify,No,,,,,,,,,.,,
15028,6,0,,,Food,Yes,,Private (family/friends etc.),,4500,4500,Every month,,,.,,
15028,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15028,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15028,6,0,,,Livestock,No,,,,,,,,,.,,
15030,4,0,1,Food,,,,shopkeeper,,20000,20000,,Yes,Other (specify),TWICE A WEEK,10,
15030,5,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,7,
15030,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15030,6,0,,,Livestock,No,,,,,,,,,.,,
15030,6,0,,,Other specify,No,,,,,,,,,.,,
15030,6,0,,,Food,Yes,,Private (family/friends etc.),,5600,5600,Every two months,,,.,,
15030,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15031,5,0,1,Food,,,,shopkeeper,,500,500,,Yes,Every month,,1,
15031,6,0,,,Food,Yes,,Private (family/friends etc.),,500,500,Every month,,,.,,
15031,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15031,6,0,,,Other specify,No,,,,,,,,,.,,
15031,6,0,,,Household durables and supplies,Yes,,Private (family/friends etc.),,250,250,Every two months,,,.,,
15031,6,0,,,Livestock,No,,,,,,,,,.,,
15033,4,0,1,Food,,,,shopkeeper,,7000,7000,,Yes,Every month,,3,
15033,5,0,1,Food,,,,shopkeeper,,4500,4500,,No,,,,7
15033,6,0,,,Other specify,No,,,,,,,,,.,,
15033,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15033,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15033,6,0,,,Food,Yes,,Other (specify),Self help group,5000,5300,Other (specify),,,.,,
15033,6,0,,,Livestock,No,,,,,,,,,.,,
15034,4,0,1,Food,,,,shopkeeper,,1,2000,,No,,,,9
15034,5,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,10,
15034,6,0,,,Other specify,No,,,,,,,,,.,,
15034,6,0,,,Food,Yes,,Private (family/friends etc.),,7000,7000,Every two months,,,.,,
15034,6,0,,,Livestock,No,,,,,,,,,.,,
15034,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15034,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15035,5,0,1,Food,,,,shopkeeper,,2200,2200,,No,,,,9
15036,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15036,6,0,,,Food,Yes,,Private (family/friends etc.),,5000,5000,Every two months,,,.,,
15036,6,0,,,Livestock,No,,,,,,,,,.,,
15036,6,0,,,Other specify,No,,,,,,,,,.,,
15036,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15037,4,0,1,Food,,,,shopkeeper,,540,540,,No,,,,9
15037,5,0,1,Food,,,,shopkeeper,,3500,3500,,Yes,Every month,,8,
15041,4,0,1,Food,,,,shopkeeper,,400,400,,No,,,,9
15041,5,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,6,
15041,5,0,2,Livestock and agricultural inputs,,,,shopkeeper,,600,600,,No,,,,8
15042,4,0,1,Food,,,,Private (family/friends etc.),,400,400,,Yes,Every month,,7,
15042,5,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every month,,2,
15042,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15042,6,0,,,Other specify,No,,,,,,,,,.,,
15042,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15042,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,3000,Every two months,,,.,,
15042,6,0,,,Livestock,No,,,,,,,,,.,,
15044,4,0,1,Food,,,,shopkeeper,,5000,5000,,No,,,,8
15044,5,0,1,Food,,,,shopkeeper,,1500,1500,,Yes,Every month,,2,
15044,6,0,,,Food,Yes,,Private (family/friends etc.),,2000,2000,Every month,,,.,,
15044,6,0,,,Livestock,No,,,,,,,,,.,,
15044,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15044,6,0,,,Other specify,No,,,,,,,,,.,,
15044,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15046,4,0,1,Food,,,,shopkeeper,,200,200,,No,,,,9
15047,4,0,1,Food,,,,shopkeeper,,2000,2000,,Yes,Every month,,3,
15047,5,0,1,Food,,,,shopkeeper,,500,500,,Yes,Other (specify),ONCE IN A WHILE,8,
15049,5,0,1,Food,,,,shopkeeper,,1000,1000,,Yes,Other (specify),NOT MONTHLY RATHER WHEN WE ARE JUST HUNGRY - ANSWERED THE RESPONDENT,6,
15058,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
15058,6,0,,,Food,Yes,,Private (family/friends etc.),,10000,10000,Every month,,,.,,
15058,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
15058,6,0,,,Livestock,No,,,,,,,,,.,,
15058,6,0,,,Other specify,No,,,,,,,,,.,,
16003,4,0,1,Food,,,,shopkeeper,,1000,1000,,No,,,,4
16003,5,0,1,Food,,,,shopkeeper,,1000,1000,,Yes,Every month,,12,
16004,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
16004,6,0,,,Livestock,No,,,,,,,,,.,,
16004,6,0,,,Food,Yes,,Money lender,,1200,1300,Every two months,,,.,,
16004,6,0,,,Other specify,No,,,,,,,,,.,,
16004,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
16006,4,0,1,Food,,,,shopkeeper,,800,800,,No,,,,7
16008,4,0,1,Food,,,,shopkeeper,,300,300,,No,,,,9
16009,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
16009,6,0,,,Other specify,No,,,,,,,,,.,,
16009,6,0,,,Livestock,No,,,,,,,,,.,,
16009,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
16009,6,0,,,Food,Yes,,Money lender,,2000,600,Every two months,,,.,,
16010,4,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every two months,,9,
16010,5,0,1,Food,,,,shopkeeper,,1100,1100,,No,,,,9
16014,4,0,1,Food,,,,shopkeeper,,500,500,,No,,,,6
16014,5,0,1,Household durables and supplies,,,,shopkeeper,,3000,3000,,No,,,,8
16015,6,0,,,Livestock,No,,,,,,,,,.,,
16015,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
16015,6,0,,,Other specify,No,,,,,,,,,.,,
16015,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
16015,6,0,,,Food,Yes,,Private (family/friends etc.),,2000,2000,Every two months,,,.,,
16016,4,0,1,Food,,,,shopkeeper,,300,300,,No,,,,9
16019,4,0,1,Food,,,,shopkeeper,,1000,1000,,No,,,,8
16019,5,0,1,Food,,,,shopkeeper,,1000,1000,,No,,,,4
16019,5,0,2,Household durables and supplies,,,,Private (family/friends etc.),,160,160,,No,,,,8
16020,4,0,1,Food,,,,shopkeeper,,500,500,,Yes,Every month,,1,
16020,5,0,1,Food,,,,shopkeeper,,1000,1000,,No,,,,9
16020,6,0,,,Food,Yes,,Money lender,,2300,2300,Every two months,,,.,,
16020,6,0,,,Other specify,No,,,,,,,,,.,,
16020,6,0,,,Livestock,No,,,,,,,,,.,,
16020,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
16020,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
16021,4,0,1,Food,,,,shopkeeper,,2500,2500,,No,,,,9
16021,5,0,1,Household durables and supplies,,,,shopkeeper,,2600,2600,,No,,,,5
16022,4,0,1,Food,,,,shopkeeper,,4000,4000,,No,,,,9
16023,4,0,1,Food,,,,shopkeeper,,2000,2000,,No,,,,9
16023,5,0,1,Food,,,,shopkeeper,,300,300,,No,,,,8
16025,5,0,1,Food,,,,shopkeeper,,500,500,,Yes,Every month,,10,
16025,6,0,,,Other specify,No,,,,,,,,,.,,
16025,6,0,,,Household durables and supplies,Yes,,Private (family/friends etc.),,200,200,Every two months,,,.,,
16025,6,0,,,Food,Yes,,Trader,,1000,1000,Every month,,,.,,
16025,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
16025,6,0,,,Livestock,No,,,,,,,,,.,,
16026,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
16026,6,0,,,Other specify,No,,,,,,,,,.,,
16026,6,0,,,Livestock,No,,,,,,,,,.,,
16026,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
16026,6,0,,,Food,Yes,,Trader,,20000,20000,Every two months,,,.,,
16027,4,0,1,Food,,,,shopkeeper,,1000,1000,,No,,,,9
16027,5,0,1,Food,,,,shopkeeper,,6000,6000,,No,,,,4
16027,6,0,,,Food,Yes,,Private (family/friends etc.),,3600,3600,Every month,,,.,,
16027,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
16027,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
16027,6,0,,,Livestock,No,,,,,,,,,.,,
16027,6,0,,,Other specify,No,,,,,,,,,.,,
16028,4,0,1,Food,,,,shopkeeper,,4000,4000,,No,,,,3
16029,4,0,1,Food,,,,shopkeeper,,1000,1000,,Yes,Every month,,10,
16029,5,0,1,Food,,,,shopkeeper,,1000,1000,,Yes,Every month,,10,
16029,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
16029,6,0,,,Other specify,No,,,,,,,,,.,,
16029,6,0,,,Food,Yes,,Private (family/friends etc.),,500,500,Every two months,,,.,,
16029,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
16029,6,0,,,Livestock,No,,,,,,,,,.,,
16030,4,0,1,Food,,,,shopkeeper,,500,500,,No,,,,9
16031,5,0,1,Food,,,,shopkeeper,,4000,4000,,Yes,Every month,,8,
16032,5,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,9,
16033,5,0,1,Food,,,,shopkeeper,,1000,1000,,Yes,Every month,,3,
16034,5,0,1,Food,,,,shopkeeper,,3000,3000,,Yes,Every month,,1,
16035,5,0,1,Food,,,,shopkeeper,,1500,1500,,No,,,,8
16036,6,0,,,Other specify,No,,,,,,,,,.,,
16036,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
16036,6,0,,,Livestock and agricultural inputs,No,,,,,,,,,.,,
16036,6,0,,,Food,Yes,,Private (family/friends etc.),,3000,4000,Every month,,,.,,
16036,6,0,,,Livestock,No,,,,,,,,,.,,
16037,6,0,,,Other specify,No,,,,,,,,,.,,
16037,6,0,,,Food,Yes,,Trader,,20000,20000,Every month,,,.,,
16037,6,0,,,Household durables and supplies,No,,,,,,,,,.,,
