hhid,round,comment,LivestockID,animaltype5,gender3,hv_s6q1,hv_s6q1correct,hv_rsnincorrect,s6q8,s6q9,s6q10,s6q11,s6q12,s6q13,s6q14,s6q15,s6q16,s6q17,s6q18
6094,6,0,Sheep(Male),Sheep,male,,,,11,,,4,0,0,3,0,,,
6094,6,0,Cattle(Female),Cattle,female,,,,0,,,0,0,0,0,0,,,
6094,6,0,Camels(Male),Camels,male,,,,2,,,0,0,0,0,0,,,
6094,6,0,Sheep(Female),Sheep,female,,,,20,,,3,0,6,4,1,,,
6094,7,,Camel Both,Camels,both,,,,,,,2,1,4,,,,8,
6094,7,,Goat Both,Goats,both,,,,,,,5,,,6,,,15,
6094,7,,Sheep Both,Sheep,both,,,,,,,2,,,4,3,,8,
6095,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,0
6095,2,,Goats(Male),Goats,male,,,,5,,,,,,,,,,1
6095,2,,Camels(Female),Camels,female,,,,3,,,,,,,,,,2
6095,2,,Cattle Both,Cattle,both,,,,,0,,0,0,0,0,0,,0,
6095,2,,Sheep(Male),Sheep,male,,,,2,,,,,,,,,,1
6095,2,,0,Shoats,both,,,,,,30,12,0,4,4,0,18,,
6095,2,,Sheep Both,Sheep,both,,,,,10,,,,,,,,9,
6095,2,,Goat Both,Goats,both,,,,,20,,,,,,,,9,
6095,2,,Sheep(Female),Sheep,female,,,,8,,,,,,,,,,8
6095,2,,Goats(Female),Goats,female,,,,15,,,,,,,,,,8
6095,2,,Cattle(Female),Cattle,female,,,,0,,,,,,,,,,0
6095,2,,Cattle(Male),Cattle,male,,,,0,,,,,,,,,,0
6095,2,,Camel Both,Camels,both,,,,,3,,1,0,0,0,0,,2,
6095,3,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
6095,3,0,Goats(Female),Goats,female,8,Yes,,,,,5,0,0,0,0,,,
6095,3,0,Sheep(Female),Sheep,female,8,Yes,,,,,4,0,0,0,0,,,
6095,3,0,Goats(Male),Goats,male,1,Yes,,,,,0,0,0,3,0,,,
6095,3,0,Camels(Female),Camels,female,2,Yes,,,,,1,0,0,0,0,,,
6095,3,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,1,0,,,
6095,3,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
6095,3,0,Sheep(Male),Sheep,male,1,Yes,,,,,0,4,0,0,0,,,
6095,4,0,Goats(Male),Goats,male,4,Yes,,,,,0,0,1,2,1,,,
6095,4,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
6095,4,0,Camels(Male),Camels,male,1,Yes,,,,,0,0,0,0,0,,,
6095,4,0,Goats(Female),Goats,female,3,Yes,,,,,0,7,0,6,0,,,
6095,4,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
6095,4,0,Camels(Female),Camels,female,1,Yes,,,,,0,0,0,0,0,,,
6095,4,0,Sheep(Female),Sheep,female,4,Yes,,,,,0,1,0,4,0,,,
6095,4,0,Sheep(Male),Sheep,male,5,Yes,,,,,0,0,0,1,1,,,
6095,5,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
6095,5,0,Goats(Female),Goats,female,16,Yes,,,,,5,2,5,5,0,,,
6095,5,0,Sheep(Female),Sheep,female,9,Yes,,,,,2,3,0,15,0,,,
6095,5,0,Sheep(Male),Sheep,male,5,Yes,,,,,3,0,0,8,1,,,
6095,5,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
6095,5,0,Camels(Female),Camels,female,1,Yes,,,,,0,1,0,0,0,,,
6095,5,0,Goats(Male),Goats,male,4,Yes,,,,,0,0,3,6,0,,,
6095,5,0,Camels(Male),Camels,male,1,Yes,,,,,0,1,0,0,0,,,
6095,6,0,Camels(Male),Camels,male,,,,2,,,1,0,0,0,0,,,
6095,6,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,0,0,,,
6095,6,0,Sheep(Male),Sheep,male,,,,9,,,3,0,0,5,5,,,
6095,6,0,Goats(Male),Goats,male,,,,15,,,0,0,11,6,0,,,
6095,6,0,Cattle(Female),Cattle,female,,,,0,,,0,0,0,0,0,,,
6095,6,0,Sheep(Female),Sheep,female,,,,24,,,4,0,0,10,0,,,
6095,6,0,Camels(Female),Camels,female,,,,2,,,0,0,0,0,0,,,
6095,6,0,Goats(Female),Goats,female,,,,49,,,0,2,9,11,3,,,
6095,7,,Sheep Both,Sheep,both,,,,,,,3,5,11,45,8,,25,
6095,7,,Camel Both,Camels,both,,,,,,,,,,,,,6,
6095,7,,Goat Both,Goats,both,,,,,,,,20,30,30,5,,30,
6096,2,,Goat Both,Goats,both,,,,,0,,,,,,,,3,
6096,2,,Camel Both,Camels,both,,,,,0,,0,0,0,0,0,,0,
6096,2,,0,Shoats,both,,,,,,0,0,5,0,0,0,5,,
6096,2,,Sheep(Male),Sheep,male,,,,0,,,,,,,,,,0
6096,2,,Sheep Both,Sheep,both,,,,,0,,,,,,,,2,
6096,2,,Goats(Male),Goats,male,,,,0,,,,,,,,,,0
6096,2,,Goats(Female),Goats,female,,,,0,,,,,,,,,,3
6096,2,,Cattle Both,Cattle,both,,,,,0,,0,0,0,0,0,,0,
6096,2,,Cattle(Female),Cattle,female,,,,0,,,,,,,,,,0
6096,2,,Cattle(Male),Cattle,male,,,,0,,,,,,,,,,0
6096,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,0
6096,2,,Sheep(Female),Sheep,female,,,,0,,,,,,,,,,2
6096,2,,Camels(Female),Camels,female,,,,0,,,,,,,,,,0
6096,3,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
6096,3,0,Sheep(Male),Sheep,male,3,Yes,,,,,1,0,2,2,0,,,
6096,3,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
6096,3,0,Sheep(Female),Sheep,female,7,Yes,,,,,2,1,0,3,0,,,
6096,3,0,Goats(Female),Goats,female,5,Yes,,,,,1,2,0,3,0,,,
6096,3,0,Goats(Male),Goats,male,3,Yes,,,,,2,1,1,2,1,,,
6096,3,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
6096,3,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
6096,4,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
6096,4,0,Goats(Female),Goats,female,9,Yes,,,,,2,0,0,2,0,,,
6096,4,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
6096,4,0,Goats(Male),Goats,male,2,Yes,,,,,2,0,0,2,0,,,
6096,4,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
6096,4,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
6096,4,0,Sheep(Male),Sheep,male,2,Yes,,,,,0,0,1,2,0,,,
6096,4,0,Sheep(Female),Sheep,female,9,Yes,,,,,0,0,0,3,0,,,
6096,5,0,Sheep(Female),Sheep,female,12,Yes,,,,,0,6,4,12,0,,,
6096,5,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
6096,5,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
6096,5,0,Goats(Male),Goats,male,2,Yes,,,,,0,0,0,3,0,,,
6096,5,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
6096,5,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
6096,5,0,Sheep(Male),Sheep,male,3,Yes,,,,,0,4,1,6,2,,,
6096,5,0,Goats(Female),Goats,female,9,Yes,,,,,0,0,6,4,0,,,
6096,6,0,Cattle(Female),Cattle,female,,,,0,,,0,0,0,0,0,,,
6096,6,0,Goats(Female),Goats,female,,,,57,,,3,0,0,10,0,,,
6096,6,0,Sheep(Female),Sheep,female,,,,138,,,44,0,2,22,2,,,
6096,6,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,0,0,,,
6096,6,0,Goats(Male),Goats,male,,,,17,,,1,0,2,11,1,,,
6096,6,0,Camels(Male),Camels,male,,,,4,,,0,1,0,3,0,,,
6096,6,0,Sheep(Male),Sheep,male,,,,42,,,8,0,2,20,0,,,
6096,6,0,Camels(Female),Camels,female,,,,12,,,1,2,0,3,0,,,
6096,7,,Sheep Both,Sheep,both,,,,,,,,,,,,,38,
6096,7,,Cattle Both,Cattle,both,,,,,,,,,,,,,2,
6096,7,,Camel Both,Camels,both,,,,,,,,,,,,,5,
6096,7,,Goat Both,Goats,both,,,,,,,,,,,,,20,
6098,2,,Goats(Female),Goats,female,,,,24,,,,,,,,,,39
6098,2,,Cattle(Male),Cattle,male,,,,0,,,,,,,,,,0
6098,2,,Goats(Male),Goats,male,,,,11,,,,,,,,,,20
6098,2,,Sheep(Male),Sheep,male,,,,6,,,,,,,,,,15
6098,2,,Camel Both,Camels,both,,,,,7,,0,0,0,0,0,,7,
6098,2,,Cattle Both,Cattle,both,,,,,0,,0,0,0,0,0,,0,
6098,2,,Camels(Male),Camels,male,,,,2,,,,,,,,,,2
6098,2,,0,Shoats,both,,,,,,60,0,10,0,38,5,103,,
6098,2,,Goat Both,Goats,both,,,,,35,,,,,,,,59,
6098,2,,Sheep(Female),Sheep,female,,,,19,,,,,,,,,,29
6098,2,,Sheep Both,Sheep,both,,,,,25,,,,,,,,44,
6098,2,,Cattle(Female),Cattle,female,,,,0,,,,,,,,,,0
6098,2,,Camels(Female),Camels,female,,,,5,,,,,,,,,,5
6098,3,0,Camels(Female),Camels,female,5,Yes,,,,,0,0,0,1,0,,,
6098,3,0,Sheep(Female),Sheep,female,29,Yes,,,,,9,1,7,5,1,,,
6098,3,0,Goats(Male),Goats,male,20,Yes,,,,,6,0,5,3,1,,,
6098,3,0,Sheep(Male),Sheep,male,15,Yes,,,,,3,0,5,4,1,,,
6098,3,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
6098,3,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
6098,3,0,Camels(Male),Camels,male,2,Yes,,,,,0,0,0,2,0,,,
6098,3,0,Goats(Female),Goats,female,39,Yes,,,,,17,1,4,5,0,,,
6098,4,0,Goats(Male),Goats,male,11,Yes,,,,,2,0,5,4,0,,,
6098,4,0,Sheep(Male),Sheep,male,10,Yes,,,,,0,3,7,5,1,,,
6098,4,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
6098,4,0,Goats(Female),Goats,female,24,Yes,,,,,4,0,8,3,2,,,
6098,4,0,Sheep(Female),Sheep,female,18,Yes,,,,,3,0,3,5,2,,,
6098,4,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
6098,4,0,Camels(Male),Camels,male,4,Yes,,,,,0,0,2,0,0,,,
6098,4,0,Camels(Female),Camels,female,6,Yes,,,,,1,0,0,0,0,,,
6098,5,0,Sheep(Male),Sheep,male,10,Yes,,,,,0,0,6,13,4,,,
6098,5,0,Camels(Male),Camels,male,2,Yes,,,,,0,0,0,3,0,,,
6098,5,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
6098,5,0,Camels(Female),Camels,female,5,Yes,,,,,0,0,0,0,0,,,
6098,5,0,Goats(Female),Goats,female,13,Yes,,,,,3,0,0,14,0,,,
6098,5,0,Sheep(Female),Sheep,female,15,Yes,,,,,0,0,0,26,2,,,
6098,5,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
6098,5,0,Goats(Male),Goats,male,8,Yes,,,,,0,0,5,8,0,,,
6098,6,0,Camels(Male),Camels,male,,,,4,,,0,0,0,1,0,,,
6098,6,0,Sheep(Female),Sheep,female,,,,28,,,6,0,0,10,2,,,
6098,6,0,Sheep(Male),Sheep,male,,,,22,,,4,0,2,7,3,,,
6098,6,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,0,0,,,
6098,6,0,Camels(Female),Camels,female,,,,7,,,0,0,0,2,0,,,
6098,6,0,Goats(Female),Goats,female,,,,26,,,6,0,2,10,0,,,
6098,6,0,Cattle(Female),Cattle,female,,,,0,,,0,0,0,0,0,,,
6098,6,0,Goats(Male),Goats,male,,,,12,,,3,0,8,6,0,,,
6098,7,,Goat Both,Goats,both,,,,,,,,,,10,2,,50,
6098,7,,Camel Both,Camels,both,,,,,,,3,,,2,,,10,
6098,7,,Sheep Both,Sheep,both,,,,,,,,,10,8,2,,20,
6099,2,,Sheep(Female),Sheep,female,,,,4,,,,,,,,,,6
6099,2,,Camel Both,Camels,both,,,,,5,,0,0,0,1,0,,6,
6099,2,,Cattle(Male),Cattle,male,,,,0,,,,,,,,,,0
6099,2,,Cattle(Female),Cattle,female,,,,1,,,,,,,,,,2
6099,2,,Goats(Female),Goats,female,,,,8,,,,,,,,,,11
6099,2,,0,Shoats,both,,,,,,30,0,2,0,9,2,39,,
6099,2,,Goats(Male),Goats,male,,,,9,,,,,,,,,,12
6099,2,,Sheep Both,Sheep,both,,,,,13,,,,,,,,16,
6099,2,,Goat Both,Goats,both,,,,,17,,,,,,,,23,
6099,2,,Sheep(Male),Sheep,male,,,,9,,,,,,,,,,10
6099,2,,Camels(Male),Camels,male,,,,3,,,,,,,,,,3
6099,2,,Camels(Female),Camels,female,,,,2,,,,,,,,,,3
6099,2,,Cattle Both,Cattle,both,,,,,1,,0,0,0,1,0,,2,
6099,3,0,Sheep(Male),Sheep,male,10,Yes,,,,,9,3,3,5,3,,,
6099,3,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,2,0,0,0,,,
6099,3,0,Camels(Female),Camels,female,3,Yes,,,,,3,0,0,0,0,,,
6099,3,0,Sheep(Female),Sheep,female,6,Yes,,,,,4,3,4,3,0,,,
6099,3,0,Goats(Female),Goats,female,11,Yes,,,,,9,2,0,1,1,,,
6099,3,0,Cattle(Female),Cattle,female,2,Yes,,,,,0,0,0,0,0,,,
6099,3,0,Goats(Male),Goats,male,12,Yes,,,,,10,0,0,0,0,,,
6099,3,0,Camels(Male),Camels,male,3,Yes,,,,,3,0,0,0,0,,,
6099,4,0,Cattle(Male),Cattle,male,2,Yes,,,,,0,0,0,0,0,,,
6099,4,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
6099,4,0,Cattle(Female),Cattle,female,2,Yes,,,,,0,0,0,0,0,,,
6099,4,0,Sheep(Male),Sheep,male,3,Yes,,,,,0,0,0,2,0,,,
6099,4,0,Goats(Female),Goats,female,4,Yes,,,,,0,2,0,3,0,,,
6099,4,0,Sheep(Female),Sheep,female,4,Yes,,,,,4,2,0,4,0,,,
6099,4,0,Goats(Male),Goats,male,2,Yes,,,,,0,0,0,5,0,,,
6099,4,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
6099,5,0,Sheep(Male),Sheep,male,5,No,owned but not herded,0,,,0,0,0,0,0,,,
6099,5,0,Sheep(Female),Sheep,female,6,No,owned but not herded,0,,,0,0,0,0,0,,,
6099,5,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
6099,5,0,Goats(Female),Goats,female,9,No,owned but not herded,0,,,0,0,0,0,0,,,
6099,5,0,Cattle(Male),Cattle,male,2,No,owned but not herded,0,,,0,0,0,0,0,,,
6099,5,0,Cattle(Female),Cattle,female,2,No,owned but not herded,0,,,0,0,0,0,0,,,
6099,5,0,Goats(Male),Goats,male,7,No,owned but not herded,0,,,0,0,0,0,0,,,
6099,5,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
6099,6,0,Sheep(Female),Sheep,female,,,,0,,,0,0,0,0,0,,,
6099,6,0,Camels(Female),Camels,female,,,,0,,,0,0,0,0,0,,,
6099,6,0,Goats(Female),Goats,female,,,,0,,,0,0,0,0,0,,,
6099,6,0,Sheep(Male),Sheep,male,,,,0,,,0,0,0,0,0,,,
6099,6,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,0,0,,,
6099,6,0,Cattle(Female),Cattle,female,,,,0,,,0,0,0,0,0,,,
6099,6,0,Goats(Male),Goats,male,,,,0,,,0,0,0,0,0,,,
6099,6,0,Camels(Male),Camels,male,,,,0,,,0,0,0,0,0,,,
6100,2,,Cattle(Male),Cattle,male,,,,0,,,,,,,,,,0
6100,2,,Sheep(Female),Sheep,female,,,,39,,,,,,,,,,12
6100,2,,Goats(Female),Goats,female,,,,39,,,,,,,,,,8
6100,2,,Cattle Both,Cattle,both,,,,,0,,0,0,0,0,0,,0,
6100,2,,Camel Both,Camels,both,,,,,0,,0,0,0,0,0,,0,
6100,2,,0,Shoats,both,,,,,,80,58,6,4,4,2,26,,
6100,2,,Cattle(Female),Cattle,female,,,,0,,,,,,,,,,0
6100,2,,Sheep Both,Sheep,both,,,,,40,,,,,,,,13,
6100,2,,Sheep(Male),Sheep,male,,,,1,,,,,,,,,,1
6100,2,,Goat Both,Goats,both,,,,,40,,,,,,,,13,
6100,2,,Goats(Male),Goats,male,,,,1,,,,,,,,,,5
6100,2,,Camels(Female),Camels,female,,,,0,,,,,,,,,,0
6100,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,0
6100,4,0,Sheep(Female),Sheep,female,,,,6,,,0,0,0,2,0,,,
6100,4,0,Camels(Male),Camels,male,,,,0,,,0,0,0,0,0,,,
6100,4,0,Sheep(Male),Sheep,male,,,,0,,,0,0,0,4,0,,,
6100,4,0,Cattle(Female),Cattle,female,,,,0,,,0,0,0,0,0,,,
6100,4,0,Goats(Male),Goats,male,,,,0,,,0,0,0,3,0,,,
6100,4,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,0,0,,,
6100,4,0,Goats(Female),Goats,female,,,,4,,,0,0,0,3,0,,,
6100,4,0,Camels(Female),Camels,female,,,,0,,,0,0,0,0,0,,,
6100,5,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
6100,5,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
6100,5,0,Goats(Female),Goats,female,7,Yes,,,,,2,1,1,1,0,,,
6100,5,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
6100,5,0,Sheep(Female),Sheep,female,8,Yes,,,,,0,0,2,4,0,,,
6100,5,0,Sheep(Male),Sheep,male,4,Yes,,,,,1,0,0,1,1,,,
6100,5,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
6100,5,0,Goats(Male),Goats,male,3,Yes,,,,,0,1,1,1,0,,,
6101,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,0
6101,2,,Sheep(Female),Sheep,female,,,,10,,,,,,,,,,12
6101,2,,0,Shoats,both,,,,,,26,3,1,0,6,1,29,,
6101,2,,Goats(Female),Goats,female,,,,10,,,,,,,,,,7
6101,2,,Sheep Both,Sheep,both,,,,,16,,,,,,,,20,
6101,2,,Goats(Male),Goats,male,,,,0,,,,,,,,,,2
6101,2,,Cattle(Male),Cattle,male,,,,0,,,,,,,,,,0
6101,2,,Cattle Both,Cattle,both,,,,,0,,0,0,0,0,0,,0,
6101,2,,Camel Both,Camels,both,,,,,0,,0,1,0,0,0,,1,
6101,2,,Sheep(Male),Sheep,male,,,,6,,,,,,,,,,8
6101,2,,Cattle(Female),Cattle,female,,,,0,,,,,,,,,,0
6101,2,,Camels(Female),Camels,female,,,,0,,,,,,,,,,1
6101,2,,Goat Both,Goats,both,,,,,10,,,,,,,,9,
6101,3,0,Sheep(Female),Sheep,female,12,Yes,,,,,4,0,0,0,0,,,
6101,3,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
6101,3,0,Camels(Female),Camels,female,1,Yes,,,,,0,0,0,0,0,,,
6101,3,0,Goats(Male),Goats,male,2,Yes,,,,,0,0,0,2,0,,,
6101,3,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
6101,3,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
6101,3,0,Sheep(Male),Sheep,male,8,Yes,,,,,5,0,0,0,0,,,
6101,3,0,Goats(Female),Goats,female,7,Yes,,,,,3,3,0,3,0,,,
6101,4,0,Sheep(Male),Sheep,male,3,Yes,,,,,0,0,1,0,0,,,
6101,4,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
6101,4,0,Goats(Female),Goats,female,10,Yes,,,,,0,0,0,4,0,,,
6101,4,0,Goats(Male),Goats,male,4,Yes,,,,,1,0,2,2,2,,,
6101,4,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
6101,4,0,Camels(Female),Camels,female,1,No,COUNTED WRONGLY,0,,,0,1,0,0,0,,,
6101,4,0,Sheep(Female),Sheep,female,8,Yes,,,,,0,0,0,3,0,,,
6101,4,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
6101,5,0,Goats(Female),Goats,female,14,Yes,,,,,6,0,2,7,0,,,
6101,5,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
6101,5,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
6101,5,0,Sheep(Male),Sheep,male,2,Yes,,,,,1,0,0,2,1,,,
6101,5,0,Goats(Male),Goats,male,1,Yes,,,,,0,0,2,4,0,,,
6101,5,0,Sheep(Female),Sheep,female,11,Yes,,,,,3,0,2,6,0,,,
6101,5,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,1,0,,,
6101,5,0,Camels(Female),Camels,female,1,Yes,,,,,0,0,0,0,0,,,
6101,6,0,Camels(Male),Camels,male,,,,0,,,0,0,0,0,0,,,
6101,6,0,Sheep(Male),Sheep,male,,,,7,,,1,0,2,1,0,,,
6101,6,0,Camels(Female),Camels,female,,,,1,,,0,0,0,0,0,,,
6101,6,0,Sheep(Female),Sheep,female,,,,17,,,0,0,3,1,1,,,
6101,6,0,Cattle(Female),Cattle,female,,,,0,,,0,0,0,0,0,,,
6101,6,0,Goats(Female),Goats,female,,,,9,,,1,0,1,0,0,,,
6101,6,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,0,0,,,
6101,6,0,Goats(Male),Goats,male,,,,4,,,1,0,0,1,0,,,
6101,7,,Sheep Both,Sheep,both,,,,,,,,,2,4,1,,12,
6101,7,,Camel Both,Camels,both,,,,,,,,,,,,,1,
6101,7,,Goat Both,Goats,both,,,,,,,2,1,1,5,,,10,
6102,2,,Goats(Female),Goats,female,,,,75,,,,,,,,,,80
6102,2,,Goat Both,Goats,both,,,,,100,,,,,,,,115,
6102,2,,Sheep(Female),Sheep,female,,,,120,,,,,,,,,,120
6102,2,,Cattle(Male),Cattle,male,,,,0,,,,,,,,,,0
6102,2,,Cattle Both,Cattle,both,,,,,0,,0,0,0,0,0,,0,
6102,2,,0,Shoats,both,,,,,,250,3,7,1,15,3,265,,
6102,2,,Camels(Female),Camels,female,,,,0,,,,,,,,,,0
6102,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,0
6102,2,,Sheep Both,Sheep,both,,,,,150,,,,,,,,150,
6102,2,,Sheep(Male),Sheep,male,,,,30,,,,,,,,,,30
6102,2,,Camel Both,Camels,both,,,,,0,,0,0,0,0,0,,0,
6102,2,,Cattle(Female),Cattle,female,,,,0,,,,,,,,,,0
6102,2,,Goats(Male),Goats,male,,,,25,,,,,,,,,,35
6102,3,0,Goats(Male),Goats,male,35,Yes,,,,,16,0,1,4,1,,,
6102,3,0,Sheep(Female),Sheep,female,120,No,wrong data was collected,45,,,20,0,0,15,0,,,
6102,3,0,Camels(Male),Camels,male,0,Yes,,,,,0,0,0,0,0,,,
6102,3,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
6102,3,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
6102,3,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
6102,3,0,Sheep(Male),Sheep,male,30,Yes,,,,,21,0,4,6,0,,,
6102,3,0,Goats(Female),Goats,female,80,No,wrong number was captured,31,,,26,1,0,12,3,,,
6102,4,0,Goats(Male),Goats,male,21,Yes,,,,,3,0,7,15,3,,,
6102,4,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
6102,4,0,Sheep(Male),Sheep,male,11,Yes,,,,,0,0,5,2,0,,,
6102,4,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
6102,4,0,Camels(Male),Camels,male,0,Yes,,,,,0,1,0,0,0,,,
6102,4,0,Goats(Female),Goats,female,15,Yes,,,,,4,0,4,30,2,,,
6102,4,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
6102,4,0,Sheep(Female),Sheep,female,40,Yes,,,,,0,0,0,8,0,,,
6102,5,0,Camels(Female),Camels,female,0,Yes,,,,,0,0,0,0,0,,,
6102,5,0,Goats(Female),Goats,female,35,Yes,,,,,15,0,3,15,2,,,
6102,5,0,Sheep(Female),Sheep,female,48,Yes,,,,,10,0,13,10,0,,,
6102,5,0,Cattle(Female),Cattle,female,0,Yes,,,,,0,0,0,0,0,,,
6102,5,0,Camels(Male),Camels,male,1,Yes,,,,,0,0,0,0,0,,,
6102,5,0,Goats(Male),Goats,male,23,Yes,,,,,0,0,17,3,2,,,
6102,5,0,Cattle(Male),Cattle,male,0,Yes,,,,,0,0,0,0,0,,,
6102,5,0,Sheep(Male),Sheep,male,8,Yes,,,,,0,0,4,5,2,,,
6102,6,0,Sheep(Male),Sheep,male,,,,15,,,1,0,6,2,3,,,
6102,6,0,Camels(Male),Camels,male,,,,0,,,0,0,0,0,0,,,
6102,6,0,Sheep(Female),Sheep,female,,,,25,,,6,0,5,2,0,,,
6102,6,0,Camels(Female),Camels,female,,,,0,,,0,0,0,0,0,,,
6102,6,0,Goats(Female),Goats,female,,,,30,,,0,1,7,1,0,,,
6102,6,0,Cattle(Female),Cattle,female,,,,0,,,0,0,0,0,0,,,
6102,6,0,Cattle(Male),Cattle,male,,,,0,,,0,0,0,0,0,,,
6102,6,0,Goats(Male),Goats,male,,,,17,,,0,0,14,3,0,,,
6102,7,,Goat Both,Goats,both,,,,,,,,,2,10,1,,40,
6102,7,,Sheep Both,Sheep,both,,,,,,,,,3,5,9,,30,
6102,7,,Camel Both,Camels,both,,,,,,,2,2,1,,,,2,
6103,2,,Goat Both,Goats,both,,,,,0,,,,,,,,4,
6103,2,,Cattle Both,Cattle,both,,,,,0,,0,3,0,0,0,,3,
6103,2,,Sheep Both,Sheep,both,,,,,0,,,,,,,,4,
6103,2,,Camels(Female),Camels,female,,,,0,,,,,,,,,,1
6103,2,,Goats(Male),Goats,male,,,,0,,,,,,,,,,3
6103,2,,Camel Both,Camels,both,,,,,0,,0,2,0,0,0,,2,
6103,2,,Sheep(Male),Sheep,male,,,,0,,,,,,,,,,1
6103,2,,Goats(Female),Goats,female,,,,0,,,,,,,,,,1
6103,2,,Sheep(Female),Sheep,female,,,,0,,,,,,,,,,3
6103,2,,Camels(Male),Camels,male,,,,0,,,,,,,,,,1
6103,2,,0,Shoats,both,,,,,,0,0,6,0,2,0,8,,
6103,2,,Cattle(Female),Cattle,female,,,,0,,,,,,,,,,2
6103,2,,Cattle(Male),Cattle,male,,,,0,,,,,,,,,,1
6103,3,0,Goats(Female),Goats,female,1,Yes,,,,,1,4,0,2,0,,,
6103,3,0,Camels(Male),Camels,male,1,Yes,,,,,1,0,0,0,0,,,
6103,3,0,Cattle(Female),Cattle,female,2,Yes,,,,,0,0,0,1,0,,,
6103,3,0,Camels(Female),Camels,female,1,Yes,,,,,1,0,0,0,0,,,
