hhid,round,comment,animaltype,s13q1,s13q2
1045,3,0,Cat,0,0
1045,3,0,Donkey/Ass/mule,0,0
1045,3,0,Dog,0,0
1045,4,0,Dog,0,0
1045,4,0,Cat,0,0
1045,4,0,poultry,0,0
1045,4,0,Donkey/Ass/mule,0,0
1045,5,0,poultry,0,0
1045,5,0,Donkey/Ass/mule,0,0
1045,5,0,Cat,0,0
1045,5,0,Dog,0,0
1045,6,0,Donkey/Ass/mule,0,0
1045,6,0,poultry,2,2
1045,6,0,Dog,0,0
1045,6,0,Cat,0,0
1047,1,,poultry,9,9
1047,1,,Donkey/Ass/mule,0,0
1047,2,,Cat,1,1
1047,2,,Dog,0,0
1047,2,,poultry,10,10
1047,2,,Donkey/Ass/mule,0,0
1047,3,0,Donkey/Ass/mule,0,0
1047,3,0,Cat,1,1
1047,3,0,Dog,0,0
1047,3,0,poultry,6,6
1047,4,0,poultry,10,10
1047,4,0,Cat,1,1
1047,4,0,Dog,0,0
1047,4,0,Donkey/Ass/mule,0,0
1047,5,0,Dog,0,0
1047,5,0,Cat,1,2
1047,5,0,Donkey/Ass/mule,1,2
1047,5,0,poultry,4,6
1047,6,0,Dog,0,0
1047,6,0,poultry,0,0
1047,6,0,Donkey/Ass/mule,0,0
1047,6,0,Cat,0,0
2001,1,,poultry,8,8
2001,1,,Donkey/Ass/mule,1,1
2001,2,,Donkey/Ass/mule,1,1
2001,2,,poultry,0,0
2001,2,,Dog,1,1
2001,2,,Cat,1,1
2001,3,0,Dog,0,0
2001,3,0,Cat,0,0
2001,3,0,poultry,2,2
2001,3,0,Donkey/Ass/mule,1,1
2001,4,0,poultry,0,0
2001,4,0,Donkey/Ass/mule,1,1
2001,4,0,Cat,1,1
2001,4,0,Dog,1,1
2001,5,0,Dog,2,2
2001,5,0,poultry,6,6
2001,5,0,Cat,0,0
2001,5,0,Donkey/Ass/mule,2,2
2001,6,0,Donkey/Ass/mule,1,2
2001,6,0,Cat,0,0
2001,6,0,Dog,2,2
2001,6,0,poultry,2,2
2002,1,,poultry,0,0
2002,1,,Donkey/Ass/mule,0,0
2002,2,,poultry,0,0
2002,2,,Dog,0,0
2002,2,,Donkey/Ass/mule,1,1
2002,2,,Cat,0,0
2002,3,0,Cat,1,1
2002,3,0,Dog,0,0
2002,3,0,poultry,0,0
2002,3,0,Donkey/Ass/mule,1,1
2002,4,0,poultry,0,0
2002,4,0,Donkey/Ass/mule,1,1
2002,4,0,Cat,1,1
2002,4,0,Dog,0,0
2002,5,1,Dog,1,1
2002,5,1,Donkey/Ass/mule,1,1
2002,5,0,poultry,0,0
2002,5,1,Cat,1,1
2002,6,0,poultry,6,6
2002,6,0,Cat,1,1
2002,6,0,Donkey/Ass/mule,1,1
2002,6,0,Dog,0,0
2003,1,,Donkey/Ass/mule,0,2
2003,1,,poultry,0,0
2003,2,,Dog,2,2
2003,2,,poultry,0,0
2003,2,,Cat,0,0
2003,2,,Donkey/Ass/mule,2,2
2004,1,,poultry,0,0
2004,1,,Donkey/Ass/mule,0,0
2004,2,,Cat,1,1
2004,2,,Dog,0,0
2004,2,,poultry,0,0
2004,2,,Donkey/Ass/mule,0,0
2004,3,0,poultry,2,2
2004,3,0,Dog,0,0
2004,3,0,Donkey/Ass/mule,0,0
2004,3,0,Cat,0,0
2004,4,0,poultry,3,3
2004,4,0,Dog,0,0
2004,4,0,Cat,1,1
2004,4,0,Donkey/Ass/mule,0,0
2004,5,0,Cat,0,0
2004,5,0,poultry,0,0
2004,5,0,Donkey/Ass/mule,0,0
2004,5,0,Dog,0,0
2004,6,0,Cat,0,0
2004,6,0,Dog,0,0
2004,6,0,Donkey/Ass/mule,0,0
2004,6,0,poultry,0,0
2005,1,,Donkey/Ass/mule,2,2
2005,1,,poultry,0,0
2005,2,,Cat,0,0
2005,2,,Dog,0,0
2005,2,,Donkey/Ass/mule,1,1
2005,2,,poultry,0,0
2005,3,0,Donkey/Ass/mule,1,1
2005,3,0,poultry,0,0
2005,3,0,Dog,0,0
2005,3,0,Cat,0,0
2005,4,0,Dog,0,0
2005,4,0,Cat,1,1
2005,4,0,Donkey/Ass/mule,2,2
2005,4,0,poultry,0,0
2005,5,0,Cat,1,1
2005,5,0,Dog,0,0
2005,5,0,poultry,0,0
2005,5,0,Donkey/Ass/mule,3,3
2005,6,0,Donkey/Ass/mule,4,4
2005,6,0,Dog,0,0
2005,6,0,Cat,1,1
2005,6,0,poultry,0,0
2006,1,,Donkey/Ass/mule,0,0
2006,1,,poultry,0,0
2006,2,,Dog,0,0
2006,2,,Donkey/Ass/mule,0,0
2006,2,,Cat,0,0
2006,2,,poultry,0,0
2007,1,,poultry,0,0
2007,1,,Donkey/Ass/mule,0,0
2007,2,,Cat,0,0
2007,2,,Dog,0,0
2007,2,,poultry,0,0
2007,2,,Donkey/Ass/mule,0,0
2007,3,0,poultry,2,2
2007,3,0,Donkey/Ass/mule,0,0
2007,3,0,Cat,0,0
2007,3,0,Dog,0,0
2007,4,0,Donkey/Ass/mule,0,0
2007,4,0,Cat,0,0
2007,4,0,poultry,2,2
2007,4,0,Dog,0,0
2007,5,0,Dog,0,0
2007,5,0,Cat,1,1
2007,5,0,poultry,5,5
2007,5,0,Donkey/Ass/mule,0,0
2007,6,0,poultry,0,0
2007,6,0,Dog,0,0
2007,6,0,Donkey/Ass/mule,0,0
2007,6,0,Cat,0,0
2008,1,,Donkey/Ass/mule,0,0
2008,1,,poultry,0,0
2008,2,,Dog,0,0
2008,2,,poultry,0,0
2008,2,,Donkey/Ass/mule,0,0
2008,2,,Cat,2,0
2008,3,0,poultry,0,0
2008,3,0,Donkey/Ass/mule,0,0
2008,3,0,Dog,0,0
2008,3,0,Cat,1,1
2008,4,0,poultry,0,0
2008,4,0,Cat,1,1
2008,4,0,Donkey/Ass/mule,0,0
2008,4,0,Dog,0,0
2008,5,0,poultry,0,0
2008,5,0,Dog,0,0
2008,5,0,Donkey/Ass/mule,1,2
2008,5,0,Cat,2,3
2008,6,0,Cat,0,0
2008,6,0,Donkey/Ass/mule,0,0
2008,6,0,poultry,0,0
2008,6,0,Dog,0,0
2009,1,,Donkey/Ass/mule,0,0
2009,1,,poultry,0,0
2009,2,,Cat,0,0
2009,2,,Dog,0,0
2009,2,,Donkey/Ass/mule,0,0
2009,2,,poultry,0,0
2009,3,0,poultry,0,0
2009,3,0,Donkey/Ass/mule,0,0
2009,3,0,Cat,0,0
2009,3,0,Dog,0,0
2009,4,0,poultry,0,0
2009,4,0,Dog,0,0
2009,4,0,Cat,0,0
2009,4,0,Donkey/Ass/mule,1,1
2009,5,0,Dog,0,0
2009,5,0,Cat,1,1
2009,5,0,Donkey/Ass/mule,1,1
2009,5,0,poultry,0,0
2009,6,0,Dog,0,0
2009,6,0,Cat,0,0
2009,6,0,Donkey/Ass/mule,0,0
2009,6,0,poultry,0,0
2010,1,,Donkey/Ass/mule,0,0
2010,1,,poultry,0,0
2010,2,,Cat,0,0
2010,2,,Donkey/Ass/mule,0,0
2010,2,,Dog,0,0
2010,2,,poultry,0,0
2010,3,0,Cat,0,0
2010,3,0,poultry,0,0
2010,3,0,Donkey/Ass/mule,0,0
2010,3,0,Dog,0,0
2010,4,0,poultry,17,17
2010,4,0,Donkey/Ass/mule,0,0
2010,4,0,Dog,0,0
2010,4,0,Cat,0,0
2010,5,0,Dog,0,0
2010,5,0,poultry,9,9
2010,5,0,Cat,1,1
2010,5,0,Donkey/Ass/mule,1,1
2010,6,0,Cat,1,1
2010,6,0,Dog,0,0
2010,6,0,poultry,0,0
2010,6,0,Donkey/Ass/mule,0,0
2011,1,,poultry,0,0
2011,1,,Donkey/Ass/mule,0,0
2011,2,,Cat,0,0
2011,2,,Donkey/Ass/mule,0,0
2011,2,,Dog,0,0
2011,2,,poultry,0,0
2011,3,0,Donkey/Ass/mule,0,0
2011,3,0,Dog,0,0
2011,3,0,Cat,0,0
2011,3,0,poultry,3,3
2011,4,0,poultry,5,5
2011,4,0,Cat,1,1
2011,4,0,Dog,0,0
2011,4,0,Donkey/Ass/mule,0,0
2011,5,0,Cat,1,1
2011,5,0,poultry,10,10
2011,5,0,Dog,0,0
2011,5,0,Donkey/Ass/mule,0,0
2011,6,0,Dog,0,0
2011,6,0,poultry,0,0
2011,6,0,Donkey/Ass/mule,0,0
2011,6,0,Cat,0,0
2012,1,,poultry,0,0
2012,1,,Donkey/Ass/mule,0,0
2012,2,,Cat,0,0
2012,2,,poultry,0,0
2012,2,,Dog,0,0
2012,2,,Donkey/Ass/mule,0,0
2012,3,0,Donkey/Ass/mule,0,0
2012,3,0,Cat,0,0
2012,3,0,poultry,6,6
2012,3,0,Dog,0,0
2012,4,0,Cat,1,1
2012,4,0,Donkey/Ass/mule,0,0
2012,4,0,poultry,21,21
2012,4,0,Dog,0,0
2012,5,1,poultry,6,6
2012,5,0,Donkey/Ass/mule,0,0
2012,5,0,Dog,0,0
2012,5,0,Cat,0,0
2012,6,0,Dog,0,0
2012,6,0,Donkey/Ass/mule,0,0
2012,6,0,Cat,1,1
2012,6,0,poultry,8,8
2013,1,,Donkey/Ass/mule,0,0
2013,1,,poultry,0,0
2013,2,,Dog,0,0
2013,2,,Cat,0,0
2013,2,,poultry,0,0
2013,2,,Donkey/Ass/mule,0,0
2013,3,0,Donkey/Ass/mule,0,0
2013,3,0,Dog,0,0
2013,3,0,Cat,0,0
2013,3,0,poultry,0,0
2013,4,0,poultry,0,0
2013,4,0,Donkey/Ass/mule,0,0
2013,4,0,Dog,0,0
2013,4,0,Cat,0,0
2013,5,0,Donkey/Ass/mule,0,0
2013,5,0,poultry,0,0
2013,5,0,Cat,0,0
2013,5,0,Dog,0,0
2013,6,0,Dog,0,0
2013,6,0,poultry,0,0
2013,6,0,Donkey/Ass/mule,0,0
2013,6,0,Cat,0,0
2014,1,,Donkey/Ass/mule,0,0
2014,1,,poultry,0,0
2015,1,,poultry,0,0
2015,1,,Donkey/Ass/mule,0,0
2015,2,,Cat,0,0
2015,2,,Donkey/Ass/mule,0,0
2015,2,,Dog,0,0
2015,2,,poultry,0,0
2015,3,0,Dog,0,0
2015,3,0,Donkey/Ass/mule,0,0
2015,3,0,Cat,0,0
2015,3,0,poultry,0,0
2015,4,0,Donkey/Ass/mule,0,0
2015,4,0,Dog,0,0
2015,4,0,Cat,0,0
2015,4,0,poultry,0,0
2015,5,0,poultry,0,0
2015,5,0,Dog,1,1
2015,5,0,Donkey/Ass/mule,0,0
2015,5,0,Cat,0,0
2015,6,0,poultry,0,0
2015,6,0,Dog,0,0
2015,6,0,Donkey/Ass/mule,0,0
2015,6,0,Cat,0,0
2016,1,,poultry,0,0
2016,1,,Donkey/Ass/mule,0,0
2016,2,,Donkey/Ass/mule,0,0
2016,2,,Dog,0,0
2016,2,,poultry,0,0
2016,2,,Cat,0,0
2016,3,0,Donkey/Ass/mule,0,0
2016,3,0,Cat,0,0
2016,3,0,Dog,0,0
2016,3,0,poultry,1,1
2016,4,0,Donkey/Ass/mule,0,0
2016,4,0,Cat,0,0
2016,4,0,Dog,0,0
2016,4,0,poultry,0,0
2016,5,0,Cat,0,0
2016,5,0,Dog,0,0
2016,5,0,poultry,4,4
2016,5,0,Donkey/Ass/mule,0,0
2016,6,0,Dog,0,0
2016,6,0,Cat,0,0
2016,6,0,poultry,0,1
2016,6,0,Donkey/Ass/mule,0,0
2017,1,,poultry,15,15
2017,1,,Donkey/Ass/mule,0,0
2017,2,,Donkey/Ass/mule,0,0
2017,2,,poultry,0,0
2017,2,,Dog,0,0
2017,2,,Cat,0,0
2017,6,0,Dog,0,0
2017,6,0,poultry,0,0
2017,6,0,Cat,3,33
2017,6,0,Donkey/Ass/mule,0,0
2018,1,,Donkey/Ass/mule,0,0
2018,1,,poultry,0,0
2018,2,,Donkey/Ass/mule,0,0
2018,2,,Cat,1,1
2018,2,,Dog,0,0
2018,2,,poultry,0,0
2018,3,0,Donkey/Ass/mule,0,0
2018,3,0,poultry,0,0
2018,3,0,Cat,1,1
2018,3,0,Dog,0,0
2018,4,0,Dog,0,0
2018,4,0,Cat,0,0
2018,4,0,poultry,15,15
2018,4,0,Donkey/Ass/mule,0,0
2018,5,0,Dog,0,0
2018,5,0,Donkey/Ass/mule,0,0
2018,5,0,Cat,0,1
2018,5,0,poultry,15,15
2018,6,0,Dog,0,0
2018,6,0,poultry,15,15
2018,6,0,Donkey/Ass/mule,0,0
2018,6,0,Cat,0,0
2019,1,,Donkey/Ass/mule,0,0
2019,1,,poultry,0,0
2019,2,,Cat,0,0
2019,2,,poultry,0,0
2019,2,,Dog,0,0
2019,2,,Donkey/Ass/mule,0,0
2019,3,0,Cat,0,0
2019,3,0,Dog,0,0
2019,3,0,poultry,0,0
2019,3,0,Donkey/Ass/mule,0,0
2019,4,0,Dog,0,0
2019,4,0,Donkey/Ass/mule,0,0
2019,4,0,Cat,0,0
2019,4,0,poultry,0,0
2019,5,0,Cat,0,0
2019,5,0,Dog,0,0
2019,5,0,Donkey/Ass/mule,0,0
2019,5,0,poultry,0,0
2019,6,0,poultry,0,0
2019,6,0,Donkey/Ass/mule,0,0
2019,6,0,Dog,0,0
2019,6,0,Cat,0,0
2020,1,,Donkey/Ass/mule,0,0
2020,1,,poultry,0,0
2020,2,,poultry,0,0
2020,2,,Donkey/Ass/mule,0,0
2020,2,,Dog,1,1
2020,2,,Cat,1,1
2020,3,0,poultry,0,0
2020,3,0,Cat,1,1
2020,3,0,Dog,1,1
2020,3,0,Donkey/Ass/mule,0,0
2020,4,0,Cat,0,0
2020,4,0,Dog,0,0
2020,4,0,Donkey/Ass/mule,0,0
2020,4,0,poultry,5,5
2020,5,0,Donkey/Ass/mule,0,0
2020,5,0,Cat,1,2
2020,5,0,Dog,0,0
2020,5,0,poultry,9,11
2020,6,0,Dog,0,0
2020,6,0,poultry,1,1
2020,6,0,Donkey/Ass/mule,0,0
2020,6,0,Cat,1,1
2021,1,,Donkey/Ass/mule,0,0
2021,1,,poultry,2,2
2021,2,,Cat,1,1
2021,2,,Donkey/Ass/mule,2,2
2021,2,,Dog,2,2
2021,2,,poultry,6,6
2021,3,0,Donkey/Ass/mule,1,1
2021,3,0,poultry,1,1
2021,3,0,Dog,1,1
2021,3,0,Cat,0,0
2021,4,0,Donkey/Ass/mule,2,2
2021,4,0,poultry,15,15
2021,4,0,Cat,0,0
2021,4,0,Dog,2,2
2021,5,0,Dog,1,2
2021,5,0,Cat,1,3
2021,5,0,Donkey/Ass/mule,1,2
2021,5,0,poultry,5,6
2021,6,0,Cat,1,1
2021,6,0,Donkey/Ass/mule,1,1
2021,6,0,Dog,2,2
2021,6,0,poultry,0,0
2022,1,,poultry,2,2
2022,1,,Donkey/Ass/mule,0,0
2022,2,,Donkey/Ass/mule,0,0
2022,2,,poultry,4,4
2022,2,,Cat,1,1
2022,2,,Dog,0,0
2022,3,0,Donkey/Ass/mule,0,0
2022,3,0,Dog,0,0
2022,3,0,poultry,3,3
2022,3,0,Cat,0,0
2022,4,0,Cat,0,0
2022,4,0,poultry,11,11
2022,4,0,Dog,0,0
2022,4,0,Donkey/Ass/mule,2,2
2022,5,0,poultry,6,6
2022,5,0,Donkey/Ass/mule,2,2
2022,5,0,Cat,0,0
2022,5,0,Dog,1,1
2022,6,0,poultry,2,2
2022,6,0,Dog,0,0
2022,6,0,Donkey/Ass/mule,0,0
2022,6,0,Cat,0,0
2023,1,,Donkey/Ass/mule,0,0
2023,1,,poultry,0,0
2023,2,,Dog,0,0
2023,2,,poultry,3,3
2023,2,,Cat,0,0
2023,2,,Donkey/Ass/mule,0,0
2023,3,0,poultry,5,5
2023,3,0,Cat,0,0
2023,3,0,Donkey/Ass/mule,0,0
2023,3,0,Dog,0,0
2023,4,0,Donkey/Ass/mule,0,0
2023,4,0,poultry,10,10
2023,4,0,Dog,0,0
2023,4,0,Cat,0,0
2023,5,0,poultry,8,8
2023,5,0,Donkey/Ass/mule,0,0
2023,5,0,Cat,0,0
2023,5,0,Dog,0,0
2023,6,0,Donkey/Ass/mule,0,0
2023,6,0,Cat,0,0
2023,6,0,Dog,0,0
2023,6,0,poultry,5,5
2024,1,,poultry,9,9
2024,1,,Donkey/Ass/mule,0,0
2024,2,,Cat,1,1
2024,2,,Donkey/Ass/mule,0,0
2024,2,,Dog,0,0
2024,2,,poultry,5,5
2024,3,0,Dog,0,0
2024,3,0,Donkey/Ass/mule,0,0
2024,3,0,poultry,2,2
2024,3,0,Cat,1,1
2024,4,0,Cat,0,0
2024,4,0,Donkey/Ass/mule,0,0
2024,4,0,Dog,0,0
2024,4,0,poultry,7,7
2024,5,0,Dog,0,0
2024,5,0,poultry,10,10
2024,5,0,Donkey/Ass/mule,0,0
2024,5,0,Cat,0,0
2024,6,0,Cat,0,0
2024,6,0,Donkey/Ass/mule,0,0
2024,6,0,poultry,21,21
2024,6,0,Dog,1,1
2025,1,,Donkey/Ass/mule,1,1
2025,1,,poultry,0,0
2025,2,,Cat,0,0
2025,2,,poultry,3,3
2025,2,,Dog,0,0
2025,2,,Donkey/Ass/mule,1,1
2025,3,0,Cat,0,0
2025,3,0,Dog,0,0
2025,3,0,Donkey/Ass/mule,1,1
2025,3,0,poultry,0,0
2025,4,0,Donkey/Ass/mule,1,1
2025,4,0,poultry,0,0
2025,4,0,Cat,0,0
2025,4,0,Dog,0,0
2025,5,0,Cat,0,0
2025,5,0,poultry,0,0
2025,5,0,Donkey/Ass/mule,2,2
2025,5,0,Dog,2,2
2025,6,0,Dog,1,1
2025,6,0,poultry,0,0
2025,6,0,Cat,0,0
2025,6,0,Donkey/Ass/mule,2,2
2026,1,,poultry,1,1
2026,1,,Donkey/Ass/mule,0,0
2026,2,,Cat,1,1
2026,2,,Dog,0,0
2026,2,,poultry,1,1
2026,2,,Donkey/Ass/mule,1,1
2026,3,0,poultry,0,0
2026,3,0,Donkey/Ass/mule,1,1
2026,3,0,Cat,0,0
2026,3,0,Dog,0,0
2026,4,0,Dog,0,0
2026,4,0,Donkey/Ass/mule,1,1
2026,4,0,poultry,0,0
2026,4,0,Cat,0,0
2026,5,1,Donkey/Ass/mule,1,1
2026,5,0,poultry,0,0
2026,5,1,Cat,1,1
2026,5,0,Dog,0,0
2026,6,0,Cat,1,1
2026,6,0,poultry,5,5
2026,6,0,Dog,0,0
2026,6,0,Donkey/Ass/mule,1,1
2027,1,,Donkey/Ass/mule,1,0
2027,1,,poultry,0,0
2027,2,,Dog,0,0
2027,2,,Cat,0,0
2027,2,,Donkey/Ass/mule,2,2
2027,2,,poultry,0,0
2027,3,0,Dog,0,0
2027,3,0,Cat,0,0
2027,3,0,poultry,0,0
2027,3,0,Donkey/Ass/mule,1,1
2027,4,0,Dog,0,0
2027,4,0,Donkey/Ass/mule,2,2
2027,4,0,poultry,0,0
2027,4,0,Cat,0,0
2027,5,1,poultry,5,5
2027,5,0,Cat,0,0
2027,5,1,Donkey/Ass/mule,1,1
2027,5,0,Dog,0,0
2027,6,0,poultry,0,0
2027,6,0,Dog,0,0
2027,6,0,Donkey/Ass/mule,2,2
2027,6,0,Cat,0,0
2028,1,,Donkey/Ass/mule,1,1
2028,1,,poultry,0,0
2028,2,,Donkey/Ass/mule,2,2
2028,2,,Dog,0,0
2028,2,,Cat,3,3
2028,2,,poultry,0,0
2028,3,0,Cat,0,0
2028,3,0,Dog,0,0
2028,3,0,Donkey/Ass/mule,0,0
2028,3,0,poultry,2,2
2028,4,0,poultry,10,10
2028,4,0,Cat,0,0
2028,4,0,Donkey/Ass/mule,0,0
2028,4,0,Dog,0,0
2028,5,0,poultry,10,10
2028,5,0,Cat,1,1
2028,5,0,Donkey/Ass/mule,0,0
2028,5,0,Dog,0,0
2028,6,0,Dog,0,0
2028,6,0,Donkey/Ass/mule,0,0
2028,6,0,poultry,0,2
2028,6,0,Cat,0,1
2029,1,,poultry,0,0
2029,1,,Donkey/Ass/mule,0,0
2029,2,,Donkey/Ass/mule,1,1
2029,2,,Dog,1,1
2029,2,,Cat,0,0
2029,2,,poultry,6,6
2029,3,0,Dog,0,0
2029,3,0,poultry,0,0
2029,3,0,Donkey/Ass/mule,1,1
2029,3,0,Cat,0,0
2029,4,0,poultry,3,3
2029,4,0,Cat,0,0
2029,4,0,Donkey/Ass/mule,1,1
2029,4,0,Dog,0,0
2029,5,0,Cat,0,0
2029,5,0,poultry,0,0
2029,5,0,Dog,0,0
2029,5,0,Donkey/Ass/mule,0,0
2029,6,0,Donkey/Ass/mule,1,1
2029,6,0,poultry,0,0
2029,6,0,Dog,0,0
2029,6,0,Cat,0,0
2030,1,,poultry,0,0
2030,1,,Donkey/Ass/mule,0,0
2030,2,,Cat,0,0
2030,2,,Donkey/Ass/mule,0,0
2030,2,,Dog,0,0
2030,2,,poultry,5,5
2030,3,0,Dog,0,0
2030,3,0,Cat,0,0
2030,3,0,Donkey/Ass/mule,0,0
2030,3,0,poultry,3,3
2030,4,0,Dog,0,0
2030,4,0,Cat,0,0
2030,4,0,Donkey/Ass/mule,0,0
2030,4,0,poultry,10,10
2030,5,0,Dog,0,0
2030,5,0,Donkey/Ass/mule,0,0
2030,5,0,Cat,0,0
2030,5,0,poultry,6,6
2031,1,,poultry,0,0
2031,1,,Donkey/Ass/mule,0,0
2031,2,,Cat,0,0
2031,2,,Donkey/Ass/mule,1,1
2031,2,,Dog,0,0
2031,2,,poultry,0,0
2031,3,0,Cat,0,0
2031,3,0,Dog,0,0
2031,3,0,poultry,0,0
2031,3,0,Donkey/Ass/mule,0,0
2031,4,0,Donkey/Ass/mule,0,0
2031,4,0,Cat,1,1
2031,4,0,poultry,0,0
2031,4,0,Dog,0,0
2031,5,0,Dog,0,0
2031,5,0,poultry,0,0
2031,5,0,Cat,1,1
2031,5,0,Donkey/Ass/mule,0,0
2031,6,0,poultry,0,0
2031,6,0,Donkey/Ass/mule,0,0
2031,6,0,Dog,0,0
2031,6,0,Cat,1,1
2032,1,,poultry,0,0
2032,1,,Donkey/Ass/mule,0,0
2032,2,,poultry,0,0
2032,2,,Cat,1,1
2032,2,,Dog,0,0
2032,2,,Donkey/Ass/mule,0,0
2032,3,0,poultry,0,0
2032,3,0,Donkey/Ass/mule,0,0
2032,3,0,Cat,0,0
2032,3,0,Dog,0,0
2032,4,0,Donkey/Ass/mule,0,0
2032,4,0,Dog,0,0
2032,4,0,poultry,0,0
2032,4,0,Cat,0,0
2032,5,0,Donkey/Ass/mule,0,0
2032,5,0,Dog,0,0
2032,5,0,poultry,0,0
2032,5,0,Cat,2,2
2032,6,0,Donkey/Ass/mule,0,0
2032,6,0,poultry,0,0
2032,6,0,Dog,0,0
2032,6,0,Cat,1,1
2033,1,,Donkey/Ass/mule,1,1
2033,1,,poultry,4,4
2033,2,,Cat,0,0
2033,2,,Donkey/Ass/mule,0,0
2033,2,,Dog,0,0
2033,2,,poultry,3,3
2033,3,0,poultry,4,4
2033,3,0,Donkey/Ass/mule,0,0
2033,3,0,Cat,1,1
2033,3,0,Dog,0,0
2033,4,0,Dog,0,0
2033,4,0,poultry,7,7
2033,4,0,Donkey/Ass/mule,0,0
2033,4,0,Cat,0,0
2033,5,0,Donkey/Ass/mule,0,0
2033,5,0,Cat,0,0
2033,5,0,Dog,0,0
2033,5,0,poultry,0,0
2033,6,0,poultry,4,4
2033,6,0,Cat,0,0
2033,6,0,Dog,0,0
2033,6,0,Donkey/Ass/mule,0,0
2034,1,,Donkey/Ass/mule,3,3
2034,1,,poultry,5,5
2034,2,,Donkey/Ass/mule,3,3
2034,2,,poultry,7,7
2034,2,,Dog,0,0
2034,2,,Cat,1,1
2034,3,0,Cat,0,0
2034,3,0,poultry,10,10
2034,3,0,Donkey/Ass/mule,2,2
2034,3,0,Dog,0,0
2034,4,0,Cat,0,0
2034,4,0,poultry,0,0
2034,4,0,Donkey/Ass/mule,1,1
2034,4,0,Dog,0,0
2034,5,0,Dog,0,0
2034,5,0,poultry,13,15
2034,5,0,Cat,2,3
2034,5,0,Donkey/Ass/mule,2,3
2034,6,0,Donkey/Ass/mule,1,1
2034,6,0,Dog,0,0
2034,6,0,Cat,1,1
2034,6,0,poultry,7,7
2035,1,,Donkey/Ass/mule,3,3
2035,1,,poultry,8,8
2035,2,,Cat,1,1
2035,2,,Dog,0,0
2035,2,,poultry,15,15
2035,2,,Donkey/Ass/mule,3,3
2035,3,0,Cat,2,2
2035,3,0,Dog,0,0
2035,3,0,poultry,0,0
2035,3,0,Donkey/Ass/mule,0,0
2035,4,0,Cat,1,1
2035,4,0,Donkey/Ass/mule,1,1
2035,4,0,Dog,0,0
2035,4,0,poultry,12,12
2035,5,0,Donkey/Ass/mule,0,0
2035,5,0,poultry,7,7
2035,5,0,Cat,1,1
2035,5,0,Dog,0,0
2035,6,0,Donkey/Ass/mule,0,0
2035,6,0,Cat,1,1
2035,6,0,Dog,0,0
2035,6,0,poultry,0,0
2036,1,,Donkey/Ass/mule,0,0
2036,1,,poultry,0,0
2036,2,,Cat,1,1
2036,2,,Dog,0,0
2036,2,,poultry,0,0
2036,2,,Donkey/Ass/mule,0,0
2036,3,0,poultry,0,0
2036,3,0,Dog,0,0
2036,3,0,Cat,0,0
2036,3,0,Donkey/Ass/mule,0,0
2036,4,0,Donkey/Ass/mule,0,0
2036,4,0,Dog,0,0
2036,4,0,poultry,3,3
2036,4,0,Cat,0,0
2036,5,0,Donkey/Ass/mule,0,0
2036,5,0,poultry,5,5
2036,5,0,Dog,0,0
2036,5,0,Cat,0,0
2036,6,0,Cat,0,0
2036,6,0,poultry,2,2
2036,6,0,Donkey/Ass/mule,0,0
2036,6,0,Dog,0,0
2037,1,,poultry,0,0
2037,1,,Donkey/Ass/mule,0,0
2037,2,,Donkey/Ass/mule,0,0
2037,2,,Cat,0,0
2037,2,,poultry,0,0
2037,2,,Dog,0,0
2037,3,0,Cat,0,0
2037,3,0,Dog,0,0
2037,3,0,Donkey/Ass/mule,0,0
2037,3,0,poultry,0,0
2037,4,0,Cat,0,0
2037,4,0,Dog,0,0
2037,4,0,Donkey/Ass/mule,0,0
2037,4,0,poultry,0,0
2037,5,1,Cat,1,1
2037,5,0,Dog,0,0
2037,5,0,poultry,0,0
2037,5,0,Donkey/Ass/mule,0,0
2037,6,0,Cat,1,1
2037,6,0,Donkey/Ass/mule,0,0
2037,6,0,poultry,0,0
2037,6,0,Dog,0,0
2038,1,,poultry,0,0
2038,1,,Donkey/Ass/mule,0,0
2038,2,,Dog,0,0
2038,2,,Donkey/Ass/mule,0,0
2038,2,,poultry,0,0
2038,2,,Cat,0,0
2038,3,0,Dog,0,0
2038,3,0,poultry,0,0
2038,3,0,Cat,0,0
2038,3,0,Donkey/Ass/mule,0,0
2038,4,0,poultry,0,0
2038,4,0,Dog,0,0
2038,4,0,Cat,0,0
2038,4,0,Donkey/Ass/mule,0,0
2038,5,1,Cat,1,1
2038,5,0,poultry,0,0
2038,5,0,Donkey/Ass/mule,0,0
2038,5,0,Dog,0,0
2038,6,0,poultry,0,0
2038,6,0,Dog,0,0
2038,6,0,Donkey/Ass/mule,0,0
2038,6,0,Cat,0,0
2039,1,,poultry,2,2
2039,1,,Donkey/Ass/mule,0,0
2039,2,,poultry,0,0
2039,2,,Dog,2,2
2039,2,,Donkey/Ass/mule,0,0
2039,2,,Cat,2,2
2039,3,0,Cat,2,2
2039,3,0,poultry,0,0
2039,3,0,Dog,2,2
2039,3,0,Donkey/Ass/mule,0,0
2039,4,0,Dog,2,2
2039,4,0,Cat,3,3
2039,4,0,Donkey/Ass/mule,0,0
2039,4,0,poultry,0,0
2039,5,0,Donkey/Ass/mule,0,0
2039,5,0,Cat,1,1
2039,5,0,Dog,2,2
2039,5,0,poultry,0,0
2039,6,0,Donkey/Ass/mule,0,0
2039,6,0,Dog,2,2
2039,6,0,Cat,1,1
